chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist	posid
chr1	84434749	-	hg38	233	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DNASE2B	FALSE	+	FALSE	19740	BCL10	831025	chr1-84434749
chr1	84699491	-	hg38	55	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SSX2IP	FALSE	-	FALSE	-8933	BCL10	566283	chr1-84699491
chr1	84945536	-	hg38	567	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MCOLN2	TRUE	-	FALSE	-0	BCL10	320238	chr1-84945536
chr1	8572610	-	hg38	24	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RERE	TRUE	-	FALSE	-0	RERE	-0	chr1-8572610
chr1	85992833	-	hg38	197	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	COL24A1	TRUE	-	FALSE	0	CYR61	408865	chr1-85992833
chr1	87334972	-	hg38	243	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LMO4	TRUE	+	FALSE	0	GBP1	1717330	chr1-87334972
chr1	9085028	-	hg38	246	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC2A5	FALSE	-	FALSE	-12800	ENO1	-206341	chr1-9085028
chr1	93448651	-	hg38	242	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FNBP1L	TRUE	+	FALSE	0	GFI1	-961774	chr1-93448651
chr1	94960698	-	hg38	235	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC729970	TRUE	+	FALSE	-0	ALG14	22023	chr1-94960698
chr1	9630631	-	hg38	700	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	TMEM201	FALSE	+	FALSE	15753	PIK3CD	-21098	chr1-9630631
chr1	98389427	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01776	FALSE	+	FALSE	116768	ALG14	-3316475	chr1-98389427
chr1	9889606	-	hg38	305	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CTNNBIP1	TRUE	-	FALSE	0	PIK3CD	160680	chr1-9889606
chr1	107848509	+	hg38	16	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	VAV3	TRUE	-	FALSE	0	VAV3	0	chr1+107848509
chr1	109620277	+	hg38	27	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	AMPD2	TRUE	+	TRUE	0	GSTM1	-67517	chr1+109620277
chr1	110876400	+	hg38	410	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	CD53	TRUE	+	FALSE	0	CD53	0	chr1+110876400
chr1	111517025	+	hg38	18	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMIGD3	TRUE	-	FALSE	-0	WDR77	-67716	chr1+111517025
chr1	114113118	+	hg38	68	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SYT6	TRUE	-	FALSE	-0	TRIM33	279657	chr1+114113118
chr1	118216375	+	hg38	334	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SPAG17	FALSE	-	FALSE	-31105	VTCN1	-1005414	chr1+118216375
chr1	12133929	+	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TNFRSF8	TRUE	+	FALSE	-0	TNFRSF8	-0	chr1+12133929
chr1	145960231	+	hg38	6	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ANKRD34A	TRUE	-	TRUE	-0	PIAS3	-101149	chr1+145960231
chr1	145996970	+	hg38	221	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TXNIP	FALSE	-	FALSE	-338	PIAS3	-137888	chr1+145996970
chr1	151328917	+	hg38	419	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PI4KB	FALSE	-	FALSE	-1201	RFX5	11721	chr1+151328917
chr1	153790243	+	hg38	8	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC343052	FALSE	+	FALSE	-3702	S100A13	-156150	chr1+153790243
chr1	156524893	+	hg38	58	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	IQGAP3	FALSE	-	FALSE	510	MEF2D	-24050	chr1+156524893
chr1	156750184	+	hg38	181	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HDGF	TRUE	-	FALSE	0	PRCC	-17296	chr1+156750184
chr1	157405769	+	hg38	20	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FCRL5	FALSE	-	FALSE	107606	FCRL5	107606	chr1+157405769
chr1	157405794	+	hg38	12	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FCRL5	FALSE	-	FALSE	107581	FCRL5	107581	chr1+157405794
chr1	157406052	+	hg38	33	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FCRL5	FALSE	-	FALSE	107323	FCRL5	107323	chr1+157406052
chr1	161202638	+	hg38	354	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NDUFS2	TRUE	+	FALSE	0	SDHC	-111736	chr1+161202638
chr1	165055022	+	hg38	346	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LMX1A	FALSE	-	FALSE	146843	PBX1	168974	chr1+165055022
chr1	16904320	+	hg38	426	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RNU1-2	FALSE	+	FALSE	8176	SDHB	114400	chr1+16904320
chr1	172181614	+	hg38	196	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DNM3	TRUE	+	FALSE	-0	TNFSF18	859604	chr1+172181614
chr1	17282233	+	hg38	45	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PADI3	TRUE	+	FALSE	-0	RCC2	124520	chr1+17282233
chr1	176205635	+	hg38	715	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	COP1	TRUE	-	FALSE	0	PAPPA2	-257534	chr1+176205635
chr1	18948732	+	hg38	11	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IFFO2	TRUE	-	FALSE	0	PAX7	199865	chr1+18948732
chr1	198088327	+	hg38	23	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NEK7	FALSE	+	FALSE	-68649	ASPM	-941632	chr1+198088327
chr1	199867395	+	hg38	258	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NR5A2	FALSE	+	FALSE	-160205	ZNF281	537550	chr1+199867395
chr1	200151779	+	hg38	105	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NR5A2	TRUE	+	FALSE	-0	ZNF281	253166	chr1+200151779
chr1	203326415	+	hg38	70	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FMOD	FALSE	-	FALSE	14204	FMOD	14204	chr1+203326415
chr1	206559327	+	hg38	27	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RASSF5	TRUE	+	FALSE	-0	MAPKAPK2	-125691	chr1+206559327
chr1	207918385	+	hg38	721	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	CD34	FALSE	-	FALSE	-7046	CD46	122868	chr1+207918385
chr1	21091100	+	hg38	56	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EIF4G3	TRUE	-	FALSE	0	CDA	472191	chr1+21091100
chr1	211383610	+	hg38	104	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC00467	TRUE	+	FALSE	0	KCNH1	-249494	chr1+211383610
chr1	211590866	+	hg38	280	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC30A1	FALSE	-	FALSE	-12108	KCNH1	-456750	chr1+211590866
chr1	215116276	+	hg38	537	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KCNK2	TRUE	+	FALSE	0	CENPF	451704	chr1+215116276
chr1	221878244	+	hg38	145	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC02257	FALSE	-	FALSE	35399	DUSP10	-136067	chr1+221878244
chr1	226660023	+	hg38	235	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ITPKB,ITPKB-IT1	TRUE	-,-	FALSE	-0	PSEN2	-210547	chr1+226660023
chr1	228163888	+	hg38	124	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IBA57-AS1	FALSE	-	FALSE	196	OBSCN	-44240	chr1+228163888
chr1	230271125	+	hg38	13	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GALNT2	TRUE	+	FALSE	-0	ABCB10	-712429	chr1+230271125
chr1	232966990	+	hg38	417	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NTPCR	TRUE	+	FALSE	-0	EGLN1	-1541945	chr1+232966990
chr1	234516788	+	hg38	594	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01354	FALSE	-	FALSE	11101	IRF2BP2	87479	chr1+234516788
chr1	234965155	+	hg38	27	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101927851	FALSE	-	FALSE	-1155	RBM34	166026	chr1+234965155
chr1	239459173	+	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CHRM3	TRUE	+	FALSE	0	FH	2038382	chr1+239459173
chr1	239548916	+	hg38	178	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CHRM3	TRUE	+	FALSE	0	FH	1948639	chr1+239548916
chr1	23981213	+	hg38	26	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SRSF10	FALSE	-	FALSE	-749	CNR2	-67885	chr1+23981213
chr1	24481827	+	hg38	89	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	NIPAL3	FALSE	+	FALSE	8843	CLIC4	-263440	chr1+24481827
chr1	247406963	+	hg38	225	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NLRP3	FALSE	+	FALSE	-9191	SMYD3	-899620	chr1+247406963
chr1	25032186	+	hg38	249	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR4425	FALSE	+	FALSE	8599	RUNX3	-67175	chr1+25032186
chr1	25036730	+	hg38	46	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	MIR4425	FALSE	+	FALSE	13143	RUNX3	-71719	chr1+25036730
chr1	27663120	+	hg38	199	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC02574	FALSE	-	FALSE	-397	FGR	-27903	chr1+27663120
chr1	28045937	+	hg38	457	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	EYA3	TRUE	-	FALSE	0	RPA2	-131139	chr1+28045937
chr1	2844860	+	hg38	89	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TTC34	FALSE	-	FALSE	-55194	PRDM16	-224316	chr1+2844860
chr1	28459523	+	hg38	41	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PHACTR4	TRUE	+	FALSE	-0	RPA2	-544725	chr1+28459523
chr1	28668393	+	hg38	51	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GMEB1	FALSE	+	FALSE	-333	PTPRU	-568121	chr1+28668393
chr1	3135623	+	hg38	287	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PRDM16	TRUE	+	FALSE	0	PRDM16	0	chr1+3135623
chr1	32247475	+	hg38	101	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FAM167B	TRUE	+	TRUE	0	LCK	-3762	chr1+32247475
chr1	32536252	+	hg38	691	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ZBTB8A	FALSE	+	FALSE	-2891	LCK	250084	chr1+32536252
chr1	35029211	+	hg38	141	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZMYM6	TRUE	-	FALSE	0	SFPQ	147165	chr1+35029211
chr1	41768636	+	hg38	310	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HIVEP3	TRUE	-	FALSE	0	HIVEP3	0	chr1+41768636
chr1	43300449	+	hg38	8	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TIE1	FALSE	+	FALSE	-444	TIE1	-444	chr1+43300449
chr1	45207026	+	hg38	249	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZSWIM5	FALSE	-	FALSE	-447	MUTYH	122214	chr1+45207026
chr1	47257736	+	hg38	221	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	STIL	TRUE	-	FALSE	-0	STIL	-0	chr1+47257736
chr1	54463984	+	hg38	35	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SSBP3	FALSE	-	FALSE	-57588	SSBP3	-57588	chr1+54463984
chr1	62688846	+	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DOCK7	FALSE	-	FALSE	-477	PATJ	524925	chr1+62688846
chr1	64917429	+	hg38	150	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	JAK1	TRUE	-	FALSE	-0	JAK1	-0	chr1+64917429
chr1	65068382	+	hg38	472	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	JAK1	FALSE	-	FALSE	-635	JAK1	-635	chr1+65068382
chr1	89525847	+	hg38	500	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRRC8B	TRUE	+	FALSE	0	GBP1	-460486	chr1+89525847
chr1	89904627	+	hg38	143	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRRC8D	TRUE	+	FALSE	-0	GBP1	-839266	chr1+89904627
chr1	9068970	+	hg38	313	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC2A5	TRUE	-	FALSE	0	ENO1	-190283	chr1+9068970
chr1	93539643	+	hg38	321	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FNBP1L	TRUE	+	FALSE	-0	GFI1	-1052766	chr1+93539643
chr10	11142249	-	hg38	39	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CELF2	TRUE	+	FALSE	-0	GATA3	3067047	chr10-11142249
chr10	11142513	-	hg38	37	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CELF2	TRUE	+	FALSE	-0	GATA3	3067311	chr10-11142513
chr10	114334992	-	hg38	160	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	AFAP1L2	TRUE	-	FALSE	-0	TCF7L2	1167313	chr10-114334992
chr10	114801189	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FAM160B1	FALSE	+	FALSE	-20553	TCF7L2	1633510	chr10-114801189
chr10	127791219	-	hg38	254	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	FOXI2	FALSE	+	FALSE	50032	PTPRE	-115840	chr10-127791219
chr10	132443449	-	hg38	283	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	C10orf91	FALSE	+	FALSE	-1738	BNIP3	-461435	chr10-132443449
chr10	17216554	-	hg38	591	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	VIM-AS1	TRUE	-	FALSE	-0	CUBN	-86736	chr10-17216554
chr10	22252285	-	hg38	137	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC100130992	TRUE	+	TRUE	0	BMI1	-68923	chr10-22252285
chr10	22256535	-	hg38	77	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC100130992	TRUE	+	TRUE	-0	BMI1	-64673	chr10-22256535
chr10	22716251	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PIP4K2A	FALSE	-	FALSE	-1676	BMI1	384765	chr10-22716251
chr10	30041562	-	hg38	371	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	JCAD	TRUE	-	FALSE	-0	MAP3K8	-392457	chr10-30041562
chr10	30488754	-	hg38	59	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MAP3K8	FALSE	+	FALSE	26920	MAP3K8	26920	chr10-30488754
chr10	35377846	-	hg38	660	p404	404	GTSP3603	PBMC	M24	4	0.17761989342806395	CCNY	TRUE	+	FALSE	0	MAP3K8	4916012	chr10-35377846
chr10	36562891	-	hg38	117	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	ANKRD30A	FALSE	+	FALSE	-562964	MAP3K8	6101057	chr10-36562891
chr10	43362030	-	hg38	516	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FXYD4	FALSE	+	FALSE	-9612	ZNF239	194312	chr10-43362030
chr10	43596593	-	hg38	252	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF485	FALSE	+	FALSE	-9812	ZNF239	-21974	chr10-43596593
chr10	48469825	-	hg38	9	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ARHGAP22	TRUE	-	FALSE	-0	MAPK8	30464	chr10-48469825
chr10	48522843	-	hg38	668	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	ARHGAP22	TRUE	-	FALSE	-0	MAPK8	83482	chr10-48522843
chr10	49242591	-	hg38	32	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	C10orf71-AS1	FALSE	-	FALSE	53690	ERCC6	211887	chr10-49242591
chr10	5976500	-	hg38	124	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IL15RA	TRUE	-	FALSE	0	IL2RA	34192	chr10-5976500
chr10	6067315	-	hg38	10	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IL2RA	FALSE	-	FALSE	-4944	IL2RA	-4944	chr10-6067315
chr10	6068453	-	hg38	384	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	IL2RA	FALSE	-	FALSE	-6082	IL2RA	-6082	chr10-6068453
chr10	63267746	-	hg38	115	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	JMJD1C	TRUE	-	FALSE	-0	EGR2	-448578	chr10-63267746
chr10	6610952	-	hg38	61	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101928150	FALSE	+	FALSE	-7762	SFMBT2	547670	chr10-6610952
chr10	6928272	-	hg38	15	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC00707	FALSE	+	FALSE	85365	SFMBT2	230350	chr10-6928272
chr10	70575841	-	hg38	13	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PALD1	FALSE	+	FALSE	7390	PRF1	21505	chr10-70575841
chr10	72087022	-	hg38	7	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SPOCK2	TRUE	-	FALSE	0	PSAP	-235646	chr10-72087022
chr10	73866648	-	hg38	266	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CAMK2G	TRUE	-	FALSE	0	VCL	-131464	chr10-73866648
chr10	74177481	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ADK	TRUE	+	FALSE	0	VCL	57320	chr10-74177481
chr10	74737262	-	hg38	435	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ADK	FALSE	+	FALSE	27958	KAT6B	-89149	chr10-74737262
chr10	76281663	-	hg38	129	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRMDA	TRUE	+	FALSE	-0	KAT6B	1249040	chr10-76281663
chr10	78756611	-	hg38	530	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ZMIZ1-AS1	FALSE	-	FALSE	186713	ZMIZ1	-312422	chr10-78756611
chr10	79147588	-	hg38	324	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZMIZ1	TRUE	+	FALSE	0	ZMIZ1	0	chr10-79147588
chr10	92010817	-	hg38	669	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BTAF1	TRUE	+	FALSE	-0	HHEX	-679105	chr10-92010817
chr10	93701638	-	hg38	11	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FRA10AC1	TRUE	-	FALSE	0	LGI1	-56169	chr10-93701638
chr10	95183182	-	hg38	124	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ACSM6	FALSE	+	FALSE	-11016	LGI1	1385007	chr10-95183182
chr10	97365269	-	hg38	277	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RRP12	TRUE	-	FALSE	-0	FRAT1	43353	chr10-97365269
chr10	99519975	-	hg38	50	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01475	FALSE	-	FALSE	6373	PAX2	-1215732	chr10-99519975
chr10	99529405	-	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01475	TRUE	-	FALSE	0	PAX2	-1206302	chr10-99529405
chr10	100374590	+	hg38	141	p404	404	GTSP3603	PBMC	M24	4	0.17761989342806395	OLMALINC	TRUE	+	FALSE	0	PAX2	-361117	chr10+100374590
chr10	102643076	+	hg38	114	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TRIM8	FALSE	+	FALSE	-1417	SUFU	9618	chr10+102643076
chr10	110077234	+	hg38	136	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ADD3	TRUE	+	FALSE	-0	ADD3	-0	chr10+110077234
chr10	112754566	+	hg38	205	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	VTI1A	TRUE	+	FALSE	-0	VTI1A	-0	chr10+112754566
chr10	113322176	+	hg38	8	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TCF7L2	FALSE	+	FALSE	154497	TCF7L2	154497	chr10+113322176
chr10	11333137	+	hg38	22	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CELF2,CELF2-AS1	TRUE	+,-	TRUE	0	GATA3	3257935	chr10+11333137
chr10	113382986	+	hg38	384	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HABP2	FALSE	+	FALSE	-167843	TCF7L2	215307	chr10+113382986
chr10	114747727	+	hg38	57	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ABLIM1	TRUE	-	FALSE	0	TCF7L2	1580048	chr10+114747727
chr10	114750588	+	hg38	135	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ABLIM1	TRUE	-	FALSE	0	TCF7L2	1582909	chr10+114750588
chr10	119518038	+	hg38	85	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	RGS10	TRUE	-	FALSE	-0	BAG3	-133330	chr10+119518038
chr10	120850325	+	hg38	75	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	WDR11-AS1	TRUE	-	FALSE	0	WDR11	-848	chr10+120850325
chr10	128049231	+	hg38	36	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	PTPRE	TRUE	+	FALSE	-0	PTPRE	-0	chr10+128049231
chr10	129881923	+	hg38	891	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	EBF3	TRUE	-	FALSE	-0	PTPRE	1796067	chr10+129881923
chr10	132387032	+	hg38	167	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRRC27	FALSE	+	FALSE	5525	BNIP3	-405018	chr10+132387032
chr10	132579796	+	hg38	294	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	INPP5A	TRUE	+	FALSE	0	BNIP3	-597782	chr10+132579796
chr10	22375632	+	hg38	178	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SPAG6	TRUE	+	FALSE	0	BMI1	44146	chr10+22375632
chr10	22716160	+	hg38	667	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PIP4K2A	FALSE	-	FALSE	-1585	BMI1	384674	chr10+22716160
chr10	25017388	+	hg38	150	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ENKUR,THNSL1	TRUE	-,+	FALSE	-0	ABI1	1729206	chr10+25017388
chr10	30501052	+	hg38	68	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MAP3K8	FALSE	+	FALSE	39218	MAP3K8	39218	chr10+30501052
chr10	30505934	+	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MAP3K8	FALSE	+	FALSE	44100	MAP3K8	44100	chr10+30505934
chr10	30553950	+	hg38	47	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LYZL2	FALSE	-	FALSE	57827	MAP3K8	92116	chr10+30553950
chr10	30751780	+	hg38	517	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	LOC105376480	FALSE	+	FALSE	28039	MAP3K8	289946	chr10+30751780
chr10	3810355	+	hg38	160	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC105376365	FALSE	+	FALSE	-23593	KLF6	-25073	chr10+3810355
chr10	43945702	+	hg38	1036	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	LINC00841	TRUE	+	FALSE	-0	ZNF239	-371083	chr10+43945702
chr10	45972774	+	hg38	98	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TIMM23	TRUE	+	FALSE	0	NCOA4	32312	chr10+45972774
chr10	52754004	+	hg38	179	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MBL2	FALSE	-	FALSE	11374	DKK1	436346	chr10+52754004
chr10	52754847	+	hg38	219	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MBL2	FALSE	-	FALSE	10531	DKK1	437189	chr10+52754847
chr10	59831321	+	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CCDC6	TRUE	-	FALSE	-0	CCDC6	-0	chr10+59831321
chr10	6066852	+	hg38	250	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IL2RA	FALSE	-	FALSE	-4481	IL2RA	-4481	chr10+6066852
chr10	6069723	+	hg38	52	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	IL2RA	FALSE	-	FALSE	-7352	IL2RA	-7352	chr10+6069723
chr10	69697147	+	hg38	135	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FAM241B	FALSE	+	FALSE	63547	AIFM2	415118	chr10+69697147
chr10	71737582	+	hg38	922	p404	404	GTSP3603	PBMC	M24	5	0.2220248667850799	CDH23,C10orf105	TRUE	+,-	FALSE	0	PSAP	78699	chr10+71737582
chr10	71756055	+	hg38	6	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CDH23,VSIR	TRUE	+,-	FALSE	0	PSAP	60226	chr10+71756055
chr10	73731080	+	hg38	56	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GLUD1P3	TRUE	+	FALSE	0	VCL	-267032	chr10+73731080
chr10	76072870	+	hg38	245	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LRMDA	TRUE	+	FALSE	-0	KAT6B	1040247	chr10+76072870
chr10	7762797	+	hg38	19	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KIN	TRUE	-	FALSE	-0	GATA3	-291905	chr10+7762797
chr10	80498877	+	hg38	202	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TSPAN14	TRUE	+	FALSE	-0	NUTM2B	786119	chr10+80498877
chr11	112201982	-	hg38	74	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BCO2	TRUE	+	FALSE	-0	SDHD	106180	chr11-112201982
chr11	117875241	-	hg38	552	p404	404	GTSP3603	PBMC	M24	4	0.17761989342806395	FXYD6-FXYD2,FXYD6	TRUE	-,-	FALSE	0	TMPRSS4	-201769	chr11-117875241
chr11	118912188	-	hg38	10	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BCL9L	FALSE	-	FALSE	-1283	DDX6	-120924	chr11-118912188
chr11	12134518	-	hg38	276	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	MICAL2	TRUE	+	FALSE	0	PTH	1357525	chr11-12134518
chr11	123431212	-	hg38	131	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC100128242	TRUE	+	FALSE	0	SCN3B	197973	chr11-123431212
